Id,DevCategory,Taker,SendDate,Area,Region,Agency,ExamineDate,CommitteeDate,ExamineStatus,Status,DocType,DevUnit,Notes,Unit,Size
1010014F,,林芳津,1010106,0,苗栗縣,苗栗縣政府工商發展處,1010203,1010312,審核修正通過,辦理結案,變更內容對照表,冠軍建材股份有限公司,,,0
1010014C,,薛富美,,0,宜蘭縣,宜蘭縣政府環境保護局,1011102,-,其他,辦理結案,變更內容對照表,幸福水泥股份有限公司,同意備查,,0
1010014B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,晉偉工程股份有限公司,,,0
1010021Z,工廠之設立,楊素禎,,8.7,金門縣,金門縣政府,-,0960511,有條件通過環境影響評估,辦理結案,說明書,金門酒廠實業股份有限公司,,公頃,8.7
1010021T,環境保護工程之興建,蘇君紋,1010209,1.4953,臺中市,臺中市政府環境保護局,1010906,-,退件/撤銷,未於補正期限內補正退回目的事業主管機關,說明書,旭遠科技企業股份有限公司,環說書為初稿,公頃,1.4953
1010021S,環境保護工程之興建,李正怡,1010222,0.4801,新竹市,新竹市環境保護局,1010917,1020109,認定不應開發,辦理結案,說明書,敬修工程有限公司,,平方公尺,4801.4
1010021N,火化場之開發,施明聰,1010821,3.2215,屏東縣,屏東縣政府民政處,1020618,1021029,有條件通過環境影響評估,辦理結案,說明書,屏東縣政府,如要參加屏東政府環境影響評估審查委員會第44次會議（審查屏東縣縣立殯葬專區(屏東縣生命園區)開發計畫環境影響說明書）旁聽或發言者，請至屏東縣政府環境保護局網站（http://www.ptepb.gov.tw/）/首頁/最新消息,公頃,3.2215
1010021H,工廠之設立,何奇峰,1010815,4.672,彰化縣,彰化縣政府建設處,1020513,-,有條件通過環境影響評估,完成審查,說明書,慶欣欣鋼鐵股份有限公司,,公頃,4.672
1010023R,,莊惠如,1010201,0,基隆市,基隆市政府都市發展處,-,1010509,審核修正通過,辦理結案,差異分析報告,麗源建設股份有限公司,,,0
1010023P,,蔡依倩,,0,花蓮縣,花蓮縣環境保護局,1000826,-,審核修正通過,完成審查,差異分析報告,花蓮縣瑞穗鄉公所,定稿本,,0
1010023I,,廖榮志,,0,南投縣,南投縣政府民政處,1010822,-,審核修正通過,完成審查,差異分析報告,中台禪寺,,,0
1010023E,,黃麟晴,,,新竹縣,,-,-,審查中,,差異分析報告,新竹縣政府教育局,,,
1010023A,,陳彥男,1001227,0,花蓮縣,交通部觀光局,1020205,1020603,審核修正通過,辦理結案,差異分析報告,遠雄悅來大飯店股份有限公司,,,0
1010024X,,李振福,,0,高雄市,高雄市觀光局,-,1000909,審核修正通過,辦理結案,變更內容對照表,天悅大酒店股份有限公司、義大開發股份有限公司,,,0
1010024W,,林志芳,,0,臺北市,,-,-,審核修正通過,辦理結案,變更內容對照表,中國信託商業銀行股份有限公司,,,0
1010024V,,潘忠政,1010807,0,臺南市,臺南市政府農業局,-,1010830,審核修正通過,辦理結案,變更內容對照表,臺南市政府農業局,,,0
1010024O,,歐玲珠,1010807,0,臺東縣,臺東縣環境保護局,1011222,-,審核修正通過,完成審查,變更內容對照表,臺東縣政府,,,0
1010024F,,賴易正,1010213,0,苗栗縣,苗栗縣政府農業處,1010224,1010312,審核修正通過,辦理結案,變更內容對照表,捷雄實業股份有限公司,,,0
1010024B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,北岸環保股份有限公司,,,0
1010031Z,道路之開發,楊素禎,,3.9,金門縣,福建省金門縣政府,-,-,有條件通過環境影響評估,辦理結案,說明書,福建省金門縣政府,,公里,5.4
1010031X,工廠之設立,王美樺,,24.5717,高雄市,高雄市政府經發局,-,1001005,有條件通過環境影響評估,辦理結案,說明書,誠毅紙器股份有限公司,,公頃,24.5717
1010031T,高樓建築,姜樹成,1010130,0.2517,臺中市,都發局,1010307,1010420,有條件通過環境影響評估,辦理結案,說明書,聯聚建設股份有限公司,定稿本,平方公尺,2517
1010031N,工廠之設立,施明聰,1010816,0.953,屏東縣,屏東縣政府城鄉發展處,1010920,1011026,有條件通過環境影響評估,辦理結案,說明書,橘平實業股份有限公司,,平方公尺,9530
1010031E,新市區建設,黃麟晴,1010302,16.143102,新竹縣,新竹縣政府工務處,1010416,1010730,有條件通過環境影響評估,完成審查,說明書,誠宜建設股份有限公司,,公頃,16.143102
1010033W,,林志芳,,0,臺北市,,-,-,審核修正通過,辦理結案,差異分析報告,立疆開發股份有限公司,,,0
1010033H,,何奇峰,1010820,0,彰化縣,彰化縣政府水利資源處,1020513,-,審核修正通過,辦理結案,差異分析報告,華泰開發有限公司,,,0
1010033A,,張同婉,1010110,0,彰化縣,行政院農業委員會,1010614,1010907,審核修正通過,辦理結案,差異分析報告,彰化縣政府,,,0
1010034V,,許雅雯,1011205,0,臺南市,臺南市政府都市發展局,-,1020617,審核修正通過,完成審查,變更內容對照表,旭城建設股份有限公司,,,0
1010034S,,李正怡,,0,新竹市,,1010625,1010712,審核修正通過,辦理結案,變更內容對照表,倪燦炎,,,0
1010034B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,合眾建築經理股份有限公司,,,0
1010041Z,環境保護工程之興建,楊素禎,,12.46,金門縣,金門縣政府,-,-,有條件通過環境影響評估,辦理結案,說明書,金門縣環境保護局,,公頃,12.46
1010041T,高樓建築,姜樹成,1010203,0.275,臺中市,都發局,1010221,1010326,有條件通過環境影響評估,辦理結案,說明書,由鉅建設股份有限公司,定稿本,平方公尺,2750
1010041N,環境保護工程之興建,施明聰,1011106,0.9721,屏東縣,屏東縣政府環境保護局（廢管科）,1020111,1020315,有條件通過環境影響評估,完成審查,說明書,旭紘環保科技股份有限公司,,平方公尺,9721
1010041H,環境保護工程之興建,何奇峰,1011003,1.970868,彰化縣,彰化縣環境保護局廢棄物管理科,1021107,-,審查中,初審中,說明書,大鉦環保科技股份有限公司,,平方公尺,19708.68
1010043X,,張舜華,,0,高雄市,高雄市政府經濟發展局,-,1010321,審核修正通過,辦理結案,差異分析報告,裕鐵企業股份有限公司,,,0
1010043A,,楊智凱,1010120,0,臺灣地區,交通部,1010301,1010604,審核修正通過,辦理結案,差異分析報告,交通部高速鐵路工程局,,,0
1010044W,,王玲英,,0,臺北市,臺北市建築管理工程處,-,-,審核修正通過,辦理結案,變更內容對照表,遠雄人壽保險事業股份有限公司,,,0
1010044S,,李正怡,,0,新竹市,新竹市政府產業發展處,1010723,-,審核修正通過,完成審查,變更內容對照表,台味股份有限公司,,,0
1010044E,,黃麟晴,1010530,0,新竹縣,新竹縣政府國際產業發展處,-,-,審核修正通過,完成審查,變更內容對照表,蓮花工業股份有限公司,未定稿,,0
1010044B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,臺億建築經理股份有限公司,,,0
1010051S,觀光(休閒)飯店、旅(賓)館,李正怡,1010911,0.2795,新竹市,新竹市政府城市行銷處,1011116,1020109,有條件通過環境影響評估,辦理結案,說明書,愛家精品旅店股份有限公司,,平方公尺,2795.96
1010051E,道路之開發,黃麟晴,1010509,9.5,新竹縣,新竹縣政府,-,-,有條件通過環境影響評估,完成審查,說明書,新竹縣政府,未定稿,公里,5.166
1010053Z,,楊素禎,,0,金門縣,金門縣政府,-,-,審查中,補正後再審,差異分析報告,金門縣政府,,,0
1010053W,,林志芳,,0,臺北市,,-,-,審核修正通過,辦理結案,差異分析報告,富邦人壽保險股份有限公司,,,0
1010054X,,王智弘,,0,高雄市,觀光局,-,1010418,審核修正通過,完成審查,變更內容對照表,吳瑞英,,,0
1010054T,,姜樹成,1010209,0,臺中市,都發局,1010807,1011019,審核修正通過,辦理結案,變更內容對照表,裕大興實業股份有限公司,定稿,,0
1010054B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,合眾建築經理股份有限公司,,,0
1010054A,,陳彥男,1010202,0,彰化縣,教育部,1010516,1010801,審核修正通過,辦理結案,變更內容對照表,明道大學,本書件為定稿本,,0
1010061T,高樓建築,姜樹成,1010217,0.170789,臺中市,都發局,1020527,1020807,有條件通過環境影響評估,辦理結案,說明書,國泰建設股份有限公司,定稿本,平方公尺,1707.89
1010061S,新市區建設,李正怡,1011119,327.0961,新竹市,新竹市政府都市展處,1020806,1021017,有條件通過環境影響評估,辦理結案,說明書,新竹市政府,,公頃,327
1010061D,觀光(休閒)飯店、旅(賓)館,周韋儒,1010608,0.271392,桃園縣,桃園縣政府環境保護局,-,1010620,有條件通過環境影響評估,辦理結案,說明書,伊加伊汽車旅館有限公司,,公頃,0.271392
1010063Z,,楊素禎,,0,金門縣,金門縣政府,-,-,審核修正通過,辦理結案,差異分析報告,開發單位：金門縣政府代辦單位：交通部臺灣區國道新建工程局。,,,0
1010063X,,王美樺,,0,高雄市,工務局,-,1010928,審核修正通過,完成審查,差異分析報告,達麗建設事業股份有限公司,,,0
1010063E,,黃麟晴,1010625,0,新竹縣,新竹縣政府工務處,-,-,審核修正通過,完成審查,差異分析報告,大郁開發股份有限公司,未定稿,,0
1010064W,,林志芳,,0,臺北市,,-,-,審核修正通過,辦理結案,變更內容對照表,富邦人壽保險股份有限公司,,,0
1010064B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,寶路開發建設股份有限公司,,,0
1010064A,,陳彥男,1010130,0,桃園縣,經濟部,1010216,1010604,審核修正通過,辦理結案,變更內容對照表,台灣電力股份有限公司,本書件為定稿本,,0
1010070A,政策環評,溫育勇,,0,臺灣地區,,1010613,1010801,徵詢意見或補正中,補正後再審,政策評估說明書,行政院環境保護署(環境衛生及毒物管理處),本書件為修訂本,,0
1010071X,展覽會、博覽會或展示會場興建工程,王美樺,,11.49,高雄市,高雄市觀光局,-,1010412,有條件通過環境影響評估,完成審查,說明書,行政院文化建設委員會,,公頃,11.49
1010071S,新市區建設,李正怡,,2.3687,新竹市,新竹市政府工務處,1011212,-,審查中,初審中,說明書,瑞軒建設開發股份有限公司,,公頃,2.3687
1010073W,,簡祐靜,,0,臺北市,臺北市建築管理工程處,-,-,審查中,完成審查,差異分析報告,元利建設企業股份有限公司,,,0
1010073T,,姜樹成,1001226,0,臺中市,都發局,1010528,1010720,審核修正通過,完成審查,差異分析報告,太子建設開發股份有限公司,定稿本,,0
1010073D,,周韋儒,1010521,0,桃園縣,桃園縣政府工商發展局,-,-,審核修正通過,辦理結案,差異分析報告,台灣杜邦股份有限公司,,,0
1010074E,,黃麟晴,1010820,0,新竹縣,新竹縣政府工務處,-,-,審核修正通過,完成審查,變更內容對照表,豐邑建設股份有限公司,未定稿,,0
1010074B,,李俊毅,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,冠德建設股份有限公司,,,0
1010081W,運動場地之開發,林志芳,,0,臺北市,臺北市政府教育局,-,-,有條件通過環境影響評估,完成審查,說明書,臺北市體育處,,平方公尺,51175.38
1010084X,,王美樺,,0,高雄市,工務局,-,1010427,審核修正通過,完成審查,變更內容對照表,寶泰國際事業股公司,,,0
1010084S,,李正怡,,,新竹市,,1011002,-,審查中,,變更內容對照表,銘將開發股份有限公司,,,
1010084E,,黃麟晴,,0,新竹縣,新竹縣政府交通管理處,-,1011016,審核修正通過,完成審查,變更內容對照表,千禧園汽車旅館,未定稿,,0
1010084B,,黃亭蓉,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,遠雄建設股份有限公司,,,0
1010084A,,陳彥男,1010118,0,苗栗縣,行政院農業委員會,1010220,1010430,審核修正通過,辦理結案,變更內容對照表,行政院農業委員會畜產試驗所新竹分所,本書件為定稿本,,0
1010085T,,姜樹成,0981008,0,臺中市,都發局,-,1001220,審核修正通過,辦理結案,環境現況差異分析及對策檢討報告,遠東工商綜合區籌建委員會,定稿本,,0
1010091W,高樓建築,王玲英,,0.2426,臺北市,臺北市建築管理工程處,-,-,有條件通過環境影響評估,辦理結案,說明書,冠德建設股份有限公司,,公尺,80.05
1010091E,道路之開發,黃麟晴,1011008,10.5,新竹縣,新竹縣政府,1011029,1011224,有條件通過環境影響評估,完成審查,說明書,新竹縣政府,未定稿,公里,5.631
1010093T,,蘇君紋,1010503,0,臺中市,臺中市政府經濟發展局,1010607,1010720,審核修正通過,完成審查,差異分析報告,輔德高分子股份有限公司,定稿本,,0
1010093S,,李正怡,1000310,0,新竹市,新竹市政府工務處,1011126,1020109,審核修正通過,完成審查,差異分析報告,太平洋崇光百貨股份有限公司,,,0
1010094X,,蔡秀美,,0,高雄市,工務局,-,1010608,審核修正通過,完成審查,變更內容對照表,皇苑建設股份有限公司,,,0
1010094B,,顏佳慧,,0,新北市,新北市政府,-,-,審核修正通過,完成審查,變更內容對照表,祝園實業股份有限公司,,,0
1010097A,,張同婉,1010118,0,雲林縣,經濟部,1020226,1020708,審核修正通過,辦理結案,環境調查報告,經濟部水利署中區水資源局,,,0
1010101X,高樓建築,李振福,1010216,0.15,高雄市,高雄市政府工務局,-,1010731,有條件通過環境影響評估,辦理結案,說明書,龍騰建設股份有限公司,,公頃,0.15
1010101W,纜車之興建或擴建,鄧淞駿,1010703,5.069,臺北市,目的事業主管機關,-,1010817,有條件通過環境影響評估,完成審查,說明書,儷山林休閒開發股份有限公司,,公里,4.8
1010101T,工商綜合區開發、購物專用區、大型購物中心之興建,蘇君紋,1010531,5.0773,臺中市,臺中市政府都市發展局,1010613,-,退件/撤銷,非屬應實施環境影響評估細目及範圍認定標準之開發行為,說明書,統合開發股份有限公司,環說書為初稿,公頃,5.0773
1010101E,觀光(休閒)飯店、旅(賓)館,黃麟晴,1010502,0.7988,新竹縣,新竹縣政府交通旅遊處,1010820,1011224,有條件通過環境影響評估,完成審查,說明書,悅豪大飯店有限公司,未定稿,平方公尺,7988
1010101B,新市區建設,顏佳慧,,6181.84,新北市,新北市政府,-,-,有條件通過環境影響評估,完成審查,說明書,長虹建設股份有限公司,,平方公尺,6181.84
